ad_id,ad_name,adset_name,adset_id,campaign_id,campaign_name,objective,marketing_objective,ad_account,post_id,message,permalink_url,link,type
23842532454080248,26122016_AI_Test_Veggie_Android - DR_C1_V - Mobile App - ReversedExtendedRays_V_Mob,26122016_AI_Test_Veggie_Android - DR_C1_V,23842532452390248,23842532452040248,26122016_AI_Test_Veggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532448930248,26122016_AI_Test_NonVeggie_Android - DR_LAL_ABC_NV - Mobile App - ReversedFood&Messages_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_Android - DR_LAL_ABC_NV,23842532432950248,23842532432530248,26122016_AI_Test_NonVeggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532447570248,26122016_AI_Test_NonVeggie_Android - DR_Fastcasual_NV - Mobile App - ReversedFood&Messages_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_Android - DR_Fastcasual_NV,23842532432980248,23842532432530248,26122016_AI_Test_NonVeggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532459960248,26122016_AI_Test_Veggie_Android - DR_LAL_ABC_V - Mobile App - NoRays_V_Mob,26122016_AI_Test_Veggie_Android - DR_LAL_ABC_V,23842532452700248,23842532452040248,26122016_AI_Test_Veggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532457170248,26122016_AI_Test_Veggie_Android - DR_LAL_WCA_V - Mobile App - ReversedExtendedRays_V_Mob,26122016_AI_Test_Veggie_Android - DR_LAL_WCA_V,23842532453420248,23842532452040248,26122016_AI_Test_Veggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532455630248,26122016_AI_Test_Veggie_Android - DR_Student_V - Mobile App - ExtendedRays_V_Mob,26122016_AI_Test_Veggie_Android - DR_Student_V,23842532452580248,23842532452040248,26122016_AI_Test_Veggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532454710248,26122016_AI_Test_Veggie_Android - DR_Gamer_V - Mobile App - ExtendedRays_V_Mob,26122016_AI_Test_Veggie_Android - DR_Gamer_V,23842532453210248,23842532452040248,26122016_AI_Test_Veggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532449040248,26122016_AI_Test_NonVeggie_Android - DR_Xbox_NV - Mobile App - ReversedFood&Messages_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_Android - DR_Xbox_NV,23842532433670248,23842532432530248,26122016_AI_Test_NonVeggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532449000248,26122016_AI_Test_NonVeggie_Android - DR_LAL_MACA_NV - Mobile App - ReversedFood&Messages_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_Android - DR_LAL_MACA_NV,23842532433560248,23842532432530248,26122016_AI_Test_NonVeggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532460490248,26122016_AI_Test_Veggie_Android - DR_TVgame_V - Mobile App - ReversedExtendedRays_V_Mob,26122016_AI_Test_Veggie_Android - DR_TVgame_V,23842532453050248,23842532452040248,26122016_AI_Test_Veggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532457420248,26122016_AI_Test_Veggie_Android - DR_D_V - Mobile App - ReversedExtendedRays_V_Mob,26122016_AI_Test_Veggie_Android - DR_D_V,23842532452120248,23842532452040248,26122016_AI_Test_Veggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532454980248,26122016_AI_Test_Veggie_Android - DR_Dormant_V - Mobile App - ExtendedRays_V_Mob,26122016_AI_Test_Veggie_Android - DR_Dormant_V,23842532452360248,23842532452040248,26122016_AI_Test_Veggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532454010248,26122016_AI_Test_Veggie_Android - DR_C1_V - Mobile App - ReversedNoRays_V_Mob,26122016_AI_Test_Veggie_Android - DR_C1_V,23842532452390248,23842532452040248,26122016_AI_Test_Veggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532449620248,26122016_AI_Test_NonVeggie_Android - DR_Single_NV - Mobile App - ReversedFood&Messages_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_Android - DR_Single_NV,23842532433720248,23842532432530248,26122016_AI_Test_NonVeggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532446720248,26122016_AI_Test_NonVeggie_Android - DR_Xbox_NV - Mobile App - Food&Messages_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_Android - DR_Xbox_NV,23842532433670248,23842532432530248,26122016_AI_Test_NonVeggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532459970248,26122016_AI_Test_Veggie_Android - DR_Single_V - Mobile App - NoRays_V_Mob,26122016_AI_Test_Veggie_Android - DR_Single_V,23842532452990248,23842532452040248,26122016_AI_Test_Veggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532457530248,26122016_AI_Test_Veggie_Android - DR_C3_V - Mobile App - ReversedExtendedRays_V_Mob,26122016_AI_Test_Veggie_Android - DR_C3_V,23842532453300248,23842532452040248,26122016_AI_Test_Veggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532454800248,26122016_AI_Test_Veggie_Android - DR_C2_V - Mobile App - ExtendedRays_V_Mob,26122016_AI_Test_Veggie_Android - DR_C2_V,23842532453370248,23842532452040248,26122016_AI_Test_Veggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532455160248,26122016_AI_Test_Veggie_Android - DR_PizzaHut_V - Mobile App - ExtendedRays_V_Mob,26122016_AI_Test_Veggie_Android - DR_PizzaHut_V,23842532452400248,23842532452040248,26122016_AI_Test_Veggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532449730248,26122016_AI_Test_NonVeggie_Android - DR_PizzaHut_NV - Mobile App - ReversedFood&Messages_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_Android - DR_PizzaHut_NV,23842532433000248,23842532432530248,26122016_AI_Test_NonVeggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532446490248,26122016_AI_Test_NonVeggie_Android - DR_LAL_WCA_NV - Mobile App - Food&Messages_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_Android - DR_LAL_WCA_NV,23842532433510248,23842532432530248,26122016_AI_Test_NonVeggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532458140248,26122016_AI_Test_Veggie_Android - DR_Student_V - Mobile App - ReversedExtendedRays_V_Mob,26122016_AI_Test_Veggie_Android - DR_Student_V,23842532452580248,23842532452040248,26122016_AI_Test_Veggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532455140248,26122016_AI_Test_Veggie_Android - DR_LAL_WCA_V - Mobile App - ExtendedRays_V_Mob,26122016_AI_Test_Veggie_Android - DR_LAL_WCA_V,23842532453420248,23842532452040248,26122016_AI_Test_Veggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532454680248,26122016_AI_Test_Veggie_Android - DR_D_V - Mobile App - ExtendedRays_V_Mob,26122016_AI_Test_Veggie_Android - DR_D_V,23842532452120248,23842532452040248,26122016_AI_Test_Veggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532448860248,26122016_AI_Test_NonVeggie_Android - DR_WCA_NV - Mobile App - ReversedFood&Messages_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_Android - DR_WCA_NV,23842532432970248,23842532432530248,26122016_AI_Test_NonVeggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532448950248,26122016_AI_Test_NonVeggie_Android - DR_TVgame_NV - Mobile App - ReversedFood&Messages_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_Android - DR_TVgame_NV,23842532433620248,23842532432530248,26122016_AI_Test_NonVeggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532453930248,26122016_AI_Test_Veggie_Android - DR_C1_V - Mobile App - ExtendedRays_V_Mob,26122016_AI_Test_Veggie_Android - DR_C1_V,23842532452390248,23842532452040248,26122016_AI_Test_Veggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532448730248,26122016_AI_Test_NonVeggie_Android - DR_MMOG_NV - Mobile App - ReversedFood&Messages_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_Android - DR_MMOG_NV,23842532433630248,23842532432530248,26122016_AI_Test_NonVeggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532447650248,26122016_AI_Test_NonVeggie_Android - DR_FBLive_NV - Mobile App - ReversedFood&Messages_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_Android - DR_FBLive_NV,23842532432990248,23842532432530248,26122016_AI_Test_NonVeggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532449770248,26122016_AI_Test_NonVeggie_Android - DR_Takeaway_NV - Mobile App - ReversedFood&Messages_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_Android - DR_Takeaway_NV,23842532433310248,23842532432530248,26122016_AI_Test_NonVeggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532448390248,26122016_AI_Test_NonVeggie_Android - DR_Single_NV - Mobile App - Food&Messages_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_Android - DR_Single_NV,23842532433720248,23842532432530248,26122016_AI_Test_NonVeggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532448960248,26122016_AI_Test_NonVeggie_Android - DR_TVreality_NV - Mobile App - ReversedFood&Messages_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_Android - DR_TVreality_NV,23842532433350248,23842532432530248,26122016_AI_Test_NonVeggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532447670248,26122016_AI_Test_NonVeggie_Android - DR_Dominos_NV - Mobile App - ReversedFood&Messages_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_Android - DR_Dominos_NV,23842532433330248,23842532432530248,26122016_AI_Test_NonVeggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532447330248,26122016_AI_Test_NonVeggie_Android - DR_C2_NV - Mobile App - ReversedFood&Messages_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_Android - DR_C2_NV,23842532433490248,23842532432530248,26122016_AI_Test_NonVeggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532444140248,26122016_AI_Test_NonVeggie_Android - DR_Student_NV - Mobile App - ReversedNoRays_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_Android - DR_Student_NV,23842532433830248,23842532432530248,26122016_AI_Test_NonVeggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532443410248,26122016_AI_Test_NonVeggie_Android - DR_TVgame_NV - Mobile App - NoRays_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_Android - DR_TVgame_NV,23842532433620248,23842532432530248,26122016_AI_Test_NonVeggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532442500248,26122016_AI_Test_NonVeggie_Android - DR_Foodmag_NV - Mobile App - ReversedNoRays_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_Android - DR_Foodmag_NV,23842532433820248,23842532432530248,26122016_AI_Test_NonVeggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532442310248,26122016_AI_Test_NonVeggie_Android - DR_LAL_ABC_NV - Mobile App - ReversedNoRays_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_Android - DR_LAL_ABC_NV,23842532432950248,23842532432530248,26122016_AI_Test_NonVeggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532439730248,26122016_AI_Test_NonVeggie_Android - DR_FBLive_NV - Mobile App - NoRays_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_Android - DR_FBLive_NV,23842532432990248,23842532432530248,26122016_AI_Test_NonVeggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532440110248,26122016_AI_Test_NonVeggie_Android - DR_MMOG_NV - Mobile App - NoRays_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_Android - DR_MMOG_NV,23842532433630248,23842532432530248,26122016_AI_Test_NonVeggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532437270248,26122016_AI_Test_NonVeggie_Android - DR_Xbox_NV - Mobile App - ExtendedRays_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_Android - DR_Xbox_NV,23842532433670248,23842532432530248,26122016_AI_Test_NonVeggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532435270248,26122016_AI_Test_NonVeggie_Android - DR_C2_NV - Mobile App - ExtendedRays_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_Android - DR_C2_NV,23842532433490248,23842532432530248,26122016_AI_Test_NonVeggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532435200248,26122016_AI_Test_NonVeggie_Android - DR_Comps_NV - Mobile App - ExtendedRays_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_Android - DR_Comps_NV,23842532433900248,23842532432530248,26122016_AI_Test_NonVeggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532434180248,26122016_AI_Test_NonVeggie_Android - DR_C1_NV - Mobile App - ReversedFood&Messages_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_Android - DR_C1_NV,23842532433380248,23842532432530248,26122016_AI_Test_NonVeggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532429880248,26122016_AI_Test_Veggie_iOS - DR_LAL_MACA_V - Mobile App - ReversedFood&Messages_V_Mob,26122016_AI_Test_Veggie_iOS - DR_LAL_MACA_V,23842532414050248,23842532413410248,26122016_AI_Test_Veggie_iOS,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532427650248,26122016_AI_Test_Veggie_iOS - DR_Student_V - Mobile App - Food&Messages_V_Mob,26122016_AI_Test_Veggie_iOS - DR_Student_V,23842532414220248,23842532413410248,26122016_AI_Test_Veggie_iOS,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532426350248,26122016_AI_Test_Veggie_iOS - DR_Dominos_V - Mobile App - Food&Messages_V_Mob,26122016_AI_Test_Veggie_iOS - DR_Dominos_V,23842532414620248,23842532413410248,26122016_AI_Test_Veggie_iOS,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532426240248,26122016_AI_Test_Veggie_iOS - DR_LAL_ABC_V - Mobile App - Food&Messages_V_Mob,26122016_AI_Test_Veggie_iOS - DR_LAL_ABC_V,23842532414210248,23842532413410248,26122016_AI_Test_Veggie_iOS,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532427150248,26122016_AI_Test_Veggie_iOS - DR_LAL_MACA_V - Mobile App - Food&Messages_V_Mob,26122016_AI_Test_Veggie_iOS - DR_LAL_MACA_V,23842532414050248,23842532413410248,26122016_AI_Test_Veggie_iOS,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532424010248,26122016_AI_Test_Veggie_iOS - DR_LAL_ABC_V - Mobile App - ReversedNoRays_V_Mob,26122016_AI_Test_Veggie_iOS - DR_LAL_ABC_V,23842532414210248,23842532413410248,26122016_AI_Test_Veggie_iOS,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532423880248,26122016_AI_Test_Veggie_iOS - DR_C3_V - Mobile App - ReversedNoRays_V_Mob,26122016_AI_Test_Veggie_iOS - DR_C3_V,23842532413770248,23842532413410248,26122016_AI_Test_Veggie_iOS,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532421240248,26122016_AI_Test_Veggie_iOS - DR_D_V - Mobile App - NoRays_V_Mob,26122016_AI_Test_Veggie_iOS - DR_D_V,23842532413600248,23842532413410248,26122016_AI_Test_Veggie_iOS,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532420260248,26122016_AI_Test_Veggie_iOS - DR_PizzaHut_V - Mobile App - ReversedExtendedRays_V_Mob,26122016_AI_Test_Veggie_iOS - DR_PizzaHut_V,23842532414040248,23842532413410248,26122016_AI_Test_Veggie_iOS,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532419070248,26122016_AI_Test_Veggie_iOS - DR_Fastcasual_V - Mobile App - ReversedExtendedRays_V_Mob,26122016_AI_Test_Veggie_iOS - DR_Fastcasual_V,23842532414070248,23842532413410248,26122016_AI_Test_Veggie_iOS,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532419060248,26122016_AI_Test_Veggie_iOS - DR_Student_V - Mobile App - ReversedExtendedRays_V_Mob,26122016_AI_Test_Veggie_iOS - DR_Student_V,23842532414220248,23842532413410248,26122016_AI_Test_Veggie_iOS,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532418950248,26122016_AI_Test_Veggie_iOS - DR_LAL_ABC_V - Mobile App - ReversedExtendedRays_V_Mob,26122016_AI_Test_Veggie_iOS - DR_LAL_ABC_V,23842532414210248,23842532413410248,26122016_AI_Test_Veggie_iOS,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532416450248,26122016_AI_Test_Veggie_iOS - DR_PizzaHut_V - Mobile App - ExtendedRays_V_Mob,26122016_AI_Test_Veggie_iOS - DR_PizzaHut_V,23842532414040248,23842532413410248,26122016_AI_Test_Veggie_iOS,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532410510248,26122016_AI_Test_NonVeggie_iOS - DR_LAL_MACA_NV - Mobile App - ReversedFood&Messages_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_iOS - DR_LAL_MACA_NV,23842532394310248,23842532393130248,26122016_AI_Test_NonVeggie_iOS,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532407520248,26122016_AI_Test_NonVeggie_iOS - DR_Takeaway_NV - Mobile App - Food&Messages_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_iOS - DR_Takeaway_NV,23842532394200248,23842532393130248,26122016_AI_Test_NonVeggie_iOS,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532447440248,26122016_AI_Test_NonVeggie_Android - DR_Comps_NV - Mobile App - ReversedFood&Messages_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_Android - DR_Comps_NV,23842532433900248,23842532432530248,26122016_AI_Test_NonVeggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532446690248,26122016_AI_Test_NonVeggie_Android - DR_MMOG_NV - Mobile App - Food&Messages_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_Android - DR_MMOG_NV,23842532433630248,23842532432530248,26122016_AI_Test_NonVeggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532444590248,26122016_AI_Test_NonVeggie_Android - DR_LAL_ABC_NV - Mobile App - Food&Messages_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_Android - DR_LAL_ABC_NV,23842532432950248,23842532432530248,26122016_AI_Test_NonVeggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532443310248,26122016_AI_Test_NonVeggie_Android - DR_C2_NV - Mobile App - ReversedNoRays_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_Android - DR_C2_NV,23842532433490248,23842532432530248,26122016_AI_Test_NonVeggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532440970248,26122016_AI_Test_NonVeggie_Android - DR_LAL_MACA_NV - Mobile App - NoRays_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_Android - DR_LAL_MACA_NV,23842532433560248,23842532432530248,26122016_AI_Test_NonVeggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532439140248,26122016_AI_Test_NonVeggie_Android - DR_Student_NV - Mobile App - ReversedExtendedRays_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_Android - DR_Student_NV,23842532433830248,23842532432530248,26122016_AI_Test_NonVeggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532437990248,26122016_AI_Test_NonVeggie_Android - DR_D_NV - Mobile App - ReversedExtendedRays_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_Android - DR_D_NV,23842532432960248,23842532432530248,26122016_AI_Test_NonVeggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532435390248,26122016_AI_Test_NonVeggie_Android - DR_Dominos_NV - Mobile App - ExtendedRays_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_Android - DR_Dominos_NV,23842532433330248,23842532432530248,26122016_AI_Test_NonVeggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532434560248,26122016_AI_Test_NonVeggie_Android - DR_C1_NV - Mobile App - ReversedExtendedRays_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_Android - DR_C1_NV,23842532433380248,23842532432530248,26122016_AI_Test_NonVeggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532429990248,26122016_AI_Test_Veggie_iOS - DR_Xbox_V - Mobile App - ReversedFood&Messages_V_Mob,26122016_AI_Test_Veggie_iOS - DR_Xbox_V,23842532414540248,23842532413410248,26122016_AI_Test_Veggie_iOS,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532427780248,26122016_AI_Test_Veggie_iOS - DR_Takeaway_V - Mobile App - Food&Messages_V_Mob,26122016_AI_Test_Veggie_iOS - DR_Takeaway_V,23842532414200248,23842532413410248,26122016_AI_Test_Veggie_iOS,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532428840248,26122016_AI_Test_Veggie_iOS - DR_Dominos_V - Mobile App - ReversedFood&Messages_V_Mob,26122016_AI_Test_Veggie_iOS - DR_Dominos_V,23842532414620248,23842532413410248,26122016_AI_Test_Veggie_iOS,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532426380248,26122016_AI_Test_Veggie_iOS - DR_Gamer_V - Mobile App - Food&Messages_V_Mob,26122016_AI_Test_Veggie_iOS - DR_Gamer_V,23842532414460248,23842532413410248,26122016_AI_Test_Veggie_iOS,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532424860248,26122016_AI_Test_Veggie_iOS - DR_C2_V - Mobile App - ReversedNoRays_V_Mob,26122016_AI_Test_Veggie_iOS - DR_C2_V,23842532413540248,23842532413410248,26122016_AI_Test_Veggie_iOS,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532423960248,26122016_AI_Test_Veggie_iOS - DR_Fastcasual_V - Mobile App - ReversedNoRays_V_Mob,26122016_AI_Test_Veggie_iOS - DR_Fastcasual_V,23842532414070248,23842532413410248,26122016_AI_Test_Veggie_iOS,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532421430248,26122016_AI_Test_Veggie_iOS - DR_LAL_MACA_V - Mobile App - NoRays_V_Mob,26122016_AI_Test_Veggie_iOS - DR_LAL_MACA_V,23842532414050248,23842532413410248,26122016_AI_Test_Veggie_iOS,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532420860248,26122016_AI_Test_Veggie_iOS - DR_Xbox_V - Mobile App - ReversedExtendedRays_V_Mob,26122016_AI_Test_Veggie_iOS - DR_Xbox_V,23842532414540248,23842532413410248,26122016_AI_Test_Veggie_iOS,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532419110248,26122016_AI_Test_Veggie_iOS - DR_Takeaway_V - Mobile App - ReversedExtendedRays_V_Mob,26122016_AI_Test_Veggie_iOS - DR_Takeaway_V,23842532414200248,23842532413410248,26122016_AI_Test_Veggie_iOS,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532418850248,26122016_AI_Test_Veggie_iOS - DR_Dormant_V - Mobile App - ReversedExtendedRays_V_Mob,26122016_AI_Test_Veggie_iOS - DR_Dormant_V,23842532413710248,23842532413410248,26122016_AI_Test_Veggie_iOS,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532415630248,26122016_AI_Test_Veggie_iOS - DR_C1_V - Mobile App - Food&Messages_V_Mob,26122016_AI_Test_Veggie_iOS - DR_C1_V,23842532413750248,23842532413410248,26122016_AI_Test_Veggie_iOS,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532410590248,26122016_AI_Test_NonVeggie_iOS - DR_Single_NV - Mobile App - ReversedFood&Messages_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_iOS - DR_Single_NV,23842532394260248,23842532393130248,26122016_AI_Test_NonVeggie_iOS,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532409210248,26122016_AI_Test_NonVeggie_iOS - DR_Single_NV - Mobile App - Food&Messages_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_iOS - DR_Single_NV,23842532394260248,23842532393130248,26122016_AI_Test_NonVeggie_iOS,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532406140248,26122016_AI_Test_NonVeggie_iOS - DR_Foodmag_NV - Mobile App - Food&Messages_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_iOS - DR_Foodmag_NV,23842532394040248,23842532393130248,26122016_AI_Test_NonVeggie_iOS,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532408200248,26122016_AI_Test_NonVeggie_iOS - DR_Gamer_NV - Mobile App - ReversedFood&Messages_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_iOS - DR_Gamer_NV,23842532393910248,23842532393130248,26122016_AI_Test_NonVeggie_iOS,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532406200248,26122016_AI_Test_NonVeggie_iOS - DR_Dormant_NV - Mobile App - Food&Messages_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_iOS - DR_Dormant_NV,23842532393690248,23842532393130248,26122016_AI_Test_NonVeggie_iOS,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532446660248,26122016_AI_Test_NonVeggie_Android - DR_Takeaway_NV - Mobile App - Food&Messages_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_Android - DR_Takeaway_NV,23842532433310248,23842532432530248,26122016_AI_Test_NonVeggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532447610248,26122016_AI_Test_NonVeggie_Android - DR_D_NV - Mobile App - ReversedFood&Messages_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_Android - DR_D_NV,23842532432960248,23842532432530248,26122016_AI_Test_NonVeggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532444810248,26122016_AI_Test_NonVeggie_Android - DR_C3_NV - Mobile App - Food&Messages_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_Android - DR_C3_NV,23842532433010248,23842532432530248,26122016_AI_Test_NonVeggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532444110248,26122016_AI_Test_NonVeggie_Android - DR_PizzaHut_NV - Mobile App - ReversedNoRays_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_Android - DR_PizzaHut_NV,23842532433000248,23842532432530248,26122016_AI_Test_NonVeggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532442510248,26122016_AI_Test_NonVeggie_Android - DR_D_NV - Mobile App - ReversedNoRays_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_Android - DR_D_NV,23842532432960248,23842532432530248,26122016_AI_Test_NonVeggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
23842532440910248,26122016_AI_Test_NonVeggie_Android - DR_Single_NV - Mobile App - NoRays_NV_OrderNow_iOS,26122016_AI_Test_NonVeggie_Android - DR_Single_NV,23842532433720248,23842532432530248,26122016_AI_Test_NonVeggie_Android,MOBILE_APP_INSTALLS,,1279122602099110,,,,,
